['KJ Wright', 16.37, 100, 'WK', 1979, 1979, 1, 1.2, 0]
['AMJ Hilditch', 31.53, 100, 'OpenBat', 1979, 1985, 1, 1.2, 0]
['PR Sleep', 23.11, 57.43, 'Spin', 1979, 1990, 0.7301587301587301, 1.0410611819062523, 0]
['DF Whatmore', 21.41, 100, 'Bat', 1979, 1979, 1, 0.8333333333333333, 0]
['JK Moss', 26.5, 100, 'Bat', 1979, 1979, 0.8823529411764706, 1.2, 0]
['BM Laird', 35.15, 100, 'OpenBat', 1979, 1982, 0.7223269593320765, 1.2, 0]
['JM Wiener', 20.16, 73.31, 'OpenBat', 1979, 1980, 0.8541033434650456, 1.181215787957361, 0]
['GR Beard', 14.98, 50.33, 'PartMed', 1980, 1980, 0.794425087108014, 0.945729035616676, 0]
['GF Lawson', 15.76, 30.17, 'Fast', 1980, 1989, 1, 1.099518298654834, 0]
['TM Alderman', 6.3, 26.53, 'Fast', 1981, 1991, 1, 0.9928326487653758, 0]
['TM Chappell', 17.44, 100, 'Bat', 1981, 1981, 0.5, 1.2, 0]
['MF Kent', 22.45, 100, 'Bat', 1981, 1981, 1.0239520958083832, 1.2, 0]
['MR Whitney', 4.2, 39.39, 'Fast', 1981, 1992, 0.5, 1.0858756938677387, 0]
['DM Wellham', 25.21, 100, 'Bat', 1981, 1987, 0.6692708333333334, 1.2, 0]
['GM Ritchie', 34.76, 100, 'Bat', 1982, 1987, 1, 1.2, 0]
['CG Rackemann', 4.9, 36.39, 'Fast', 1982, 1991, 0.5, 0.9156973232430342, 0]
['KC Wessels', 39.94, 58.2, 'OpenBat', 1982, 1994, 0.9296432144048016, 1.0256410256410255, 16]
['TG Hogan', 13.9, 58.09, 'Spin', 1983, 1984, 1, 1.0925410089755494, 0]
['RD Woolley', 22.89, 100, 'WK', 1983, 1984, 1, 1.2, 0]
['WB Phillips', 31.87, 100, 'WK', 1983, 1986, 1, 1.2, 0]
['JN Maguire', 6.74, 42.28, 'Fast', 1983, 1984, 0.7088607594936709, 1.1652236652236652, 0]
['GRJ Matthews', 40.02, 47.27, 'Spin', 1983, 1993, 0.8851124940162757, 1.031085004932876, 0]
['SB Smith', 19.37, 100, 'OpenBat', 1984, 1984, 1, 1.2, 0]
['DM Jones', 45.34, 72.77, 'Bat', 1984, 1992, 0.9777837619496432, 0.8, 0]
['DC Boon', 43.23, 61.71, 'OpenBat', 1984, 1996, 0.8193861779642305, 0.8547008547008547, 0]
['RG Holland', 4.93, 47.34, 'Spin', 1984, 1986, 0.5, 1.028531869653365, 0]
['MJ Bennett', 14.71, 52.61, 'Spin', 1984, 1985, 0.5795918367346938, 1.086048454469507, 0]
['CJ McDermott', 12.09, 28.35, 'Fast', 1984, 1996, 1.0955710955710956, 1.1040689685329743, 0]
["SP O'Donnell", 24.33, 65.48, 'PartFast', 1985, 1985, 0.8747346072186837, 1.1783960720130933, 0]
['DR Gilbert', 8.24, 51.37, 'Fast', 1985, 1986, 0.5, 1.1208168800606277, 0]
['RB Kerr', 20.48, 100, 'OpenBat', 1985, 1985, 0.6019417475728155, 1.2, 0]
['MG Hughes', 16.48, 28.1, 'Fast', 1985, 1994, 0.9243170622480967, 1.0764489885369006, 0]
['GR Marsh', 32.32, 100, 'OpenBat', 1985, 1992, 0.7026095519448547, 1.2, 0]
['BA Reid', 4.56, 30.82, 'Fast', 1985, 1992, 0.5, 0.979929743542812, 0]
['SR Waugh', 51.37, 41.52, 'PartMed', 1985, 2004, 0.9729753795467699, 0.9630190437365326, 57]
['SP Davis', 2.83, 59.62, 'Fast', 1986, 1986, 1, 1.021897810218978, 0]
['TJ Zoehrer', 18.76, 100, 'WK', 1986, 1987, 0.846815834767642, 1.2, 0]
['CD Matthews', 11.66, 44.29, 'Fast', 1986, 1988, 0.8852459016393442, 1.198086124401914, 0]
['GC Dyer', 17.09, 100, 'WK', 1986, 1988, 0.8534201954397395, 1.2, 0]
['PL Taylor', 21.71, 58.01, 'Spin', 1987, 1991, 0.6590214067278287, 1.0539976413348664, 0]
['MRJ Veletta', 22.21, 100, 'Bat', 1987, 1990, 0.6529968454258676, 1.2, 0]
['TBA May', 11.53, 42.31, 'Spin', 1987, 1995, 0.5154639175257731, 0.870833590918736, 0]
['AIC Dodemaide', 19.37, 44.04, 'Fast', 1987, 1992, 0.5, 0.9590226623193656, 0]
['IA Healy', 27.56, 100, 'WK', 1988, 1999, 0.9945205479452055, 1.2, 0]
['TV Hohns', 17.68, 56.17, 'Spin', 1989, 1989, 0.8395061728395061, 0.8342442897416719, 0]
['MA Taylor', 43.76, 100, 'OpenBat', 1989, 1999, 0.8296582138919515, 1.2, 50]
['GD Campbell', 4.57, 55.81, 'Fast', 1989, 1990, 0.5, 1.1624547902150426, 0]
['TM Moody', 32.67, 50.24, 'PartMed', 1989, 1992, 0.9287169042769857, 0.8, 0]
['ME Waugh', 42.5, 56.66, 'PartSpin', 1991, 2002, 1.0454427083333333, 1.0880764027629706, 0]
['SK Warne', 17.12, 25.11, 'Spin', 1992, 2007, 1.1531992687385741, 0.9083903057919243, 0]
['WN Phillips', 21.9, 100, 'OpenBat', 1992, 1992, 0.5432098765432098, 1.2, 0]
['PR Reiffel', 27.24, 32.62, 'Fast', 1992, 1998, 0.9353574926542605, 0.9589483032018521, 0]
['DR Martyn', 45.95, 71.97, 'Bat', 1992, 2006, 1.02835803477652, 1.0057471264367817, 0]
['JL Langer', 44.72, 100, 'OpenBat', 1993, 2007, 1.0845546786922209, 1.0273972602739727, 0]
['J Angel', 7.28, 39.87, 'Fast', 1993, 1995, 0.5737704918032787, 1.2, 0]
['BP Julian', 15.98, 47.72, 'Fast', 1993, 1995, 0.9552238805970149, 1.1902632886239444, 0]
['MJ Slater', 43.46, 100, 'OpenBat', 1993, 2001, 1.0659175278418782, 0.8602150537634409, 0]
['GD McGrath', 7.28, 21.38, 'Fast', 1993, 2007, 0.8165605095541402, 0.8561175474356285, 0]
['ML Hayden', 49.11, 54.56, 'OpenBat', 1994, 2009, 1.2021743675517458, 1.2, 0]
['MG Bevan', 30.67, 72.36, 'Spin', 1994, 1998, 0.7961460446247465, 1.1893080697005585, 0]
['DW Fleming', 13.59, 37.43, 'Fast', 1994, 2001, 1.0463121783876501, 0.9971698928632862, 0]
['PA Emery', 16.13, 100, 'WK', 1994, 1994, 1, 1.2, 0]
['GS Blewett', 34.03, 71.94, 'PartMed', 1995, 2000, 0.8253557567917206, 1.0630235144738525, 0]
['PE McIntyre', 5.15, 65.01, 'Spin', 1995, 1996, 0.5, 1.0731275583582256, 0]
['SG Law', 38.5, 64.79, 'Bat', 1995, 1995, 0.9152542372881356, 1.0948905109489049, 0]
['RT Ponting', 48.95, 68.23, 'Bat', 1995, 2012, 1.174435958212624, 0.9219360657380499, 77]
['GB Hogg', 21.5, 64.92, 'Spin', 1996, 2008, 0.9893617021276596, 1.2, 0]
['MTG Elliott', 33.08, 66.35, 'OpenBat', 1996, 2004, 0.8888888888888888, 0.8, 0]
['MS Kasprowicz', 10.34, 32.81, 'Fast', 1996, 2006, 0.9213250517598344, 1.0549625255507609, 0]
['JN Gillespie', 18.29, 25.51, 'Fast', 1996, 2006, 0.6393700787401575, 0.9640981433871697, 0]
['AJ Bichel', 16.81, 34.83, 'Fast', 1997, 2003, 1.286231884057971, 1.1514731056112248, 0]
['S Young', 23.4, 60.34, 'PartFast', 1997, 1997, 1, 0.8, 0]
['SH Cook', 5.05, 45.39, 'Fast', 1997, 1997, 1, 1.2, 0]
['SCG MacGill', 9.34, 27.97, 'Spin', 1998, 2008, 0.9762237762237762, 1.0710937437635577, 0]
['GR Robertson', 14.91, 69.72, 'Spin', 1998, 1998, 0.6746987951807228, 1.2, 0]
['P Wilson', 2.84, 38.68, 'PartFast', 2019, 2019, 1, 1.2, 0]
['AC Dale', 8.21, 38.32, 'Fast', 1998, 1999, 1, 1.139271353722432, 0]
['DS Lehmann', 43.87, 55.98, 'PartSpin', 1998, 2004, 1.236163630113441, 0.8574282701592763, 0]
['CR Miller', 8.05, 39.08, 'Fast', 1998, 2001, 1.12987012987013, 0.9066008578804794, 0]
['MJ Nicholson', 14.2, 47.48, 'Fast', 1998, 1998, 1, 1.2, 0]
['AC Gilchrist', 44.94, 100, 'WK', 1999, 2008, 1.6391995291347852, 1.2, 6]
['SA Muller', 5.66, 40.58, 'Fast', 1999, 1999, 1, 1.2, 0]
['B Lee', 19.02, 29.09, 'Fast', 1999, 2008, 1.0595107703541438, 1.1332244469985684, 0]
['SM Katich', 41.53, 53.85, 'OpenBat', 2001, 2010, 0.9873865377814453, 1.1678304101812742, 0]
['ML Love', 33.93, 100, 'Bat', 2002, 2003, 0.9789915966386554, 1.2, 0]
['BA Williams', 7.67, 51.14, 'Fast', 2003, 2004, 1, 0.9343643560710669, 0]
['NW Bracken', 10.42, 41.42, 'Fast', 2003, 2005, 1.25, 0.8920685391273627, 0]
['A Symonds', 37.45, 51.28, 'PartSpin', 2004, 2008, 1.2960992907801419, 0.8176226890296207, 0]
['MJ Clarke', 45.32, 54.37, 'Bat', 2004, 2015, 1.1184006211180124, 0.9232448730278376, 47]
['NM Hauritz', 17.1, 52.66, 'Spin', 2004, 2010, 0.9976580796252927, 0.999546485260771, 0]
['SR Watson', 32.48, 38.2, 'OpenPartFast', 2005, 2015, 1.0518748237947562, 0.8728303060319507, 1]
['SW Tait', 6.6, 45.3, 'Fast', 2005, 2008, 1, 1.2, 0]
['MEK Hussey', 47.27, 53.38, 'Bat', 2005, 2013, 1.002733998070119, 0.9881167656936192, 0]
['BJ Hodge', 35.66, 53.17, 'Bat', 2005, 2008, 1.0424870466321243, 1.2, 0]
['PA Jaques', 37.13, 100, 'OpenBat', 2005, 2008, 1.084786530366807, 1.2, 0]
['SR Clark', 10.1, 30.94, 'Fast', 2006, 2009, 1.4011299435028248, 0.830233375899913, 0]
['DJ Cullen', 8.4, 70.67, 'PartSpin', 2006, 2006, 1, 1.2, 0]
['MG Johnson', 20.44, 26.15, 'Fast', 2007, 2015, 1.1679864253393666, 1.0583862318128925, 0]
['CJL Rogers', 39.67, 100, 'OpenBat', 2008, 2015, 1.012054244098443, 1.2, 0]
['BJ Haddin', 30.53, 100, 'WK', 2008, 2015, 1.1691426525863613, 1.2, 0]
['B Casson', 11.87, 68.13, 'Spin', 2008, 2008, 1, 1.2, 0]
['CL White', 24.04, 64.55, 'PartSpin', 2008, 2008, 0.8848484848484849, 1.1674347158218126, 0]
['PM Siddle', 13.66, 28.42, 'Fast', 2008, 2019, 0.9432739059967585, 0.9341377948586354, 0]
['JJ Krejza', 14.17, 76.4, 'Spin', 2008, 2008, 0.9726027397260274, 1.2, 0]
['DE Bollinger', 5.43, 37.11, 'Fast', 2009, 2010, 0.6792452830188679, 1.0248894184385198, 0]
['AB McDonald', 21.5, 43.75, 'Fast', 2009, 2009, 0.9861751152073732, 0.8, 0]
['BW Hilfenhaus', 11.22, 33.05, 'Fast', 2009, 2012, 1.083969465648855, 0.8815774676046833, 0]
['PJ Hughes', 30.06, 100, 'OpenBat', 2009, 2013, 1.0711793440334962, 1.2, 0]
['MJ North', 32.3, 59.16, 'PartSpin', 2009, 2010, 0.9629934210526315, 0.8920126381034794, 0]
['BE McGain', 5.39, 57.81, 'Spin', 2009, 2009, 1, 1.2, 0]
['GA Manou', 14.3, 100, 'WK', 2009, 2009, 1, 1.2, 0]
['CJ McKay', 10.78, 43.04, 'Fast', 2009, 2009, 1, 1.1415009041591317, 0]
['RJ Harris', 18.16, 29.75, 'Fast', 2010, 2015, 1.26282722513089, 0.8854569197558831, 0]
['TD Paine', 29.7, 100, 'WK', 2010, 2020, 0.884896872920825, 1.2, 19]
['SPD Smith', 58.93, 60.84, 'Bat', 2010, 2020, 1.106060606060606, 1.2, 34]
['PR George', 1.91, 47.93, 'Fast', 2010, 2010, 1, 0.8702531645569619, 0]
['XJ Doherty', 8.18, 68.25, 'Spin', 2010, 2013, 0.6415094339622641, 1.1406685816577162, 0]
['MA Beer', 5.57, 58.6, 'Spin', 2011, 2012, 1, 0.8377521885099307, 0]
['UT Khawaja', 38.13, 100, 'Bat', 2011, 2019, 1.0110313430222377, 0.8012820512820513, 0]
['TA Copeland', 10.01, 37.58, 'Fast', 2011, 2011, 1.0129870129870129, 0.8, 0]
['NM Lyon', 11.63, 29.93, 'Spin', 2011, 2020, 0.9398359161349134, 0.9705780401466371, 0]
['SE Marsh', 32.18, 100, 'Bat', 2011, 2019, 0.8770571151984511, 1.2, 0]
['PJ Cummins', 16.13, 24.11, 'Fast', 2011, 2020, 0.7702380952380953, 0.8934543945112147, 0]
['JL Pattinson', 17.96, 28.77, 'Fast', 2011, 2020, 0.858908341915551, 1.0417328026177626, 0]
['MA Starc', 21.11, 25.56, 'Fast', 2011, 2020, 1.371661385242191, 1.084088345322951, 0]
['DA Warner', 46.38, 100, 'OpenBat', 2011, 2020, 1.4571055013577392, 1.2, 0]
['EJM Cowan', 28.54, 100, 'OpenBat', 2011, 2013, 0.8255670103092784, 1.2, 0]
['MS Wade', 29.66, 100, 'WK', 2012, 2020, 1.0263720598717034, 1.2, 0]
['RJ Quiney', 18.99, 100, 'PartMed', 2012, 2012, 1, 0.8, 0]
['JW Hastings', 12.77, 44.65, 'Fast', 2012, 2012, 1.1818181818181819, 1.2, 0]
['JM Bird', 3.68, 31.27, 'Fast', 2012, 2017, 0.6099290780141844, 1.0328045964099635, 0]
['MC Henriques', 22.8, 39.25, 'PartFast', 2013, 2016, 0.9479768786127167, 0.9526575660760965, 0]
['GJ Maxwell', 26.66, 47.93, 'PartSpin', 2013, 2017, 1.1894736842105262, 1.2, 0]
['AC Agar', 18.78, 47.8, 'Spin', 2013, 2017, 1.1111111111111112, 0.9021299067065657, 0]
['JP Faulkner', 17.04, 38.78, 'Fast', 2013, 2013, 1, 1.1316832826513723, 0]
['GJ Bailey', 22.88, 100, 'Bat', 2013, 2014, 1.1768488745980707, 1.2, 0]
['AJ Doolan', 19.96, 100, 'Bat', 2014, 2014, 0.8395604395604396, 1.2, 0]
['MR Marsh', 23.88, 37.96, 'PartMed', 2014, 2019, 1.0136765888978279, 1.1010481326956345, 0]
["SNJ O'Keefe", 13.31, 31.73, 'Spin', 2014, 2017, 0.5, 0.8939016621300746, 0]
['JR Hazlewood', 11.26, 24.83, 'Fast', 2014, 2019, 0.8854625550660793, 0.897394236933859, 0]
['JA Burns', 36.15, 100, 'OpenBat', 2014, 2020, 1.133579942457871, 1.2, 0]
['AC Voges', 49.37, 43.65, 'Bat', 2015, 2016, 1.1136107986501687, 1.1205432937181663, 0]
['PM Nevill', 21.4, 100, 'WK', 2015, 2016, 0.8132059079061685, 1.2, 0]
['JM Holland', 4.29, 42.34, 'Spin', 2016, 2018, 1, 1.1535369774919615, 0]
['CJ Ferguson', 24.35, 100, 'Bat', 2016, 2016, 1, 1.2, 0]
['JM Mennie', 7.19, 35.05, 'Fast', 2016, 2016, 1, 0.9792626728110597, 0]
['PSP Handscomb', 32.09, 100, 'Bat', 2016, 2019, 0.9967982924226254, 1.2, 0]
['NJ Maddinson', 26.19, 100, 'Bat', 2016, 2016, 0.6923076923076923, 1.2, 0]
['MT Renshaw', 27.8, 100, 'OpenBat', 2016, 2018, 0.8496993987975952, 1.045016077170418, 0]
['HWR Cartwright', 23.33, 42.56, 'PartMed', 2017, 2017, 0.88, 1.1075384065737763, 0]
['CT Bancroft', 25.41, 100, 'OpenBat', 2017, 2019, 0.8560460652591171, 1.2, 0]
['CJ Sayers', 4.51, 34.83, 'Med', 2018, 2018, 1, 1.095438175270108, 0]
['AJ Finch', 25.03, 100, 'OpenBat', 2018, 2018, 0.8996763754045307, 1.2, 0]
['TM Head', 35.32, 81.79, 'Bat', 2018, 2020, 1.0083179297597042, 1.2, 0]
['M Labuschagne', 47.79, 49.56, 'PartSpin', 2018, 2020, 1.1305695466873305, 1.2, 0]
['MS Harris', 24.58, 100, 'OpenBat', 2018, 2019, 1.044776119402985, 1.2, 0]
['KR Patterson', 32.51, 100, 'Bat', 2019, 2019, 1.051094890510949, 1.2, 0]
['JA Richardson', 7.34, 31.58, 'Fast', 2019, 2019, 1, 0.889950075971348, 0]
