['ND McKenzie', 35.3, 141.71, 'Bat', 2000, 2009, 0.4200671487603306, 1.4814814814814814, 0]
['M Ngam', 4.18, 53.72, 'Fast', 2000, 2001, 0.0, 0.9907045009784736, 0]
['JM Kemp', 19.87, 42.87, 'Fast', 2001, 2005, 0.32, 0.9238516011347008, 0]
['CW Henderson', 12.07, 40.26, 'Spin', 2001, 2002, 0.3217821782178218, 0.9491372873901793, 0]
['A Nel', 9.35, 32.61, 'Fast', 2001, 2008, 0.46101231190150477, 1.0071184437077585, 0]
['JL Ontong', 25.65, 73.01, 'PartSpin', 2002, 2004, 0.36774193548387096, 1.433060967944689, 0]
['AG Prince', 38.41, 184.45, 'Bat', 2002, 2011, 0.4370900417412045, 0.9355095541401274, 2]
['AJ Hall', 24.39, 37.45, 'Fast', 2002, 2007, 0.46060606060606063, 1.0565105749064039, 0]
['D Pretorius', 5.61, 46.44, 'Fast', 2002, 2003, 0.5365853658536586, 1.5138179897905297, 0]
['GC Smith', 44.3, 107.31, 'OpenBat', 2002, 2014, 0.5967793880837359, 1.1887970985291154, 109]
['M van Jaarsveld', 29.65, 137.49, 'Bat', 2002, 2004, 0.4754491017964072, 1.3289036544850499, 0]
['AC Dawson', 12.66, 39.9, 'Fast', 2003, 2003, 0.23809523809523808, 0.9254864736592313, 0]
['JA Rudolph', 32.53, 75.07, 'Bat', 2003, 2012, 0.43816844919786097, 1.2392426850258176, 0]
['CM Willoughby', 3.95, 37.02, 'PartFast', 2003, 2003, 0.5, 0.8305647840531563, 0]
['RJ Peterson', 19.46, 45.24, 'Spin', 2003, 2014, 0.7149460708782742, 1.0724226072138596, 0]
['M Zondeki', 6.43, 42.94, 'Fast', 2003, 2008, 0.36283185840707965, 1.175894169524743, 0]
['Z de Bruyn', 26.02, 60.86, 'PartFast', 2004, 2004, 0.37897310513447435, 0.8351488743645606, 0]
['TL Tsolekile', 16.88, 377.6, 'WK', 2004, 2004, 0.2655367231638418, 1.4, 0]
['HM Amla', 45.18, 184.11, 'Bat', 2004, 2018, 0.5061643046433921, 1.3051146384479717, 14]
['AB de Villiers', 45.96, 184.11, 'Bat', 2004, 2018, 0.5406562054208274, 0.9710550887021474, 3]
['DW Steyn', 13.06, 20.55, 'Fast', 2004, 2018, 0.43743037504641663, 1.0245036430994685, 0]
['CK Langeveldt', 7.97, 42.55, 'Fast', 2005, 2006, 0.3076923076923077, 1.1342552743826628, 0]
['J Botha', 17.57, 48.13, 'Spin', 2006, 2010, 0.3487394957983193, 1.0731844360162943, 0]
['M Morkel', 11.19, 25.99, 'Fast', 2006, 2018, 0.5155038759689923, 0.9888301478214835, 0]
['PL Harris', 9.81, 36.15, 'Spin', 2007, 2011, 0.3389830508474576, 0.8408402798633733, 0]
['JP Duminy', 30.41, 44.19, 'PartSpin', 2008, 2017, 0.4628080985915493, 1.1317927002552013, 0]
['I Khan', 21.22, 366.97, 'OpenBat', 2009, 2009, 0.3125, 1.4, 0]
['JA Morkel', 24.9, 48.6, 'PartFast', 2009, 2009, 0.8169014084507042, 1.305379746835443, 0]
['F de Wet', 9.32, 39.82, 'Fast', 2009, 2010, 0.28169014084507044, 0.8290247816009982, 0]
['R McLaren', 19.76, 40.49, 'Fast', 2010, 2014, 0.4351851851851852, 1.172553561088593, 0]
['WD Parnell', 15.71, 36.69, 'Fast', 2010, 2017, 0.37222222222222223, 1.427356517342037, 0]
['AN Petersen', 32.28, 65.44, 'OpenBat', 2010, 2015, 0.5175568743818002, 1.039222259470332, 0]
['LL Tsotsobe', 3.33, 42.44, 'Fast', 2010, 2011, 0.3584905660377358, 0.9777389786119597, 0]
['Imran Tahir', 8.62, 35.79, 'Spin', 2011, 2015, 0.5531914893617021, 1.120367920880731, 0]
['VD Philander', 22.56, 21.04, 'Fast', 2011, 2018, 0.46823956442831216, 0.8627247882030592, 0]
['M de Lange', 7.7, 45.33, 'Fast', 2011, 2012, 0.47368421052631576, 1.1814717925386715, 0]
['RK Kleinveldt', 11.36, 40.85, 'Fast', 2012, 2013, 0.4426229508196721, 1.2089496652947411, 0]
['F du Plessis', 42.3, 45.02, 'Bat', 2012, 2018, 0.4456569827459077, 1.7011834319526626, 19]
['D Elgar', 39.46, 59.21, 'OpenBat', 2012, 2018, 0.4624212057540003, 1.2126010500875073, 1]
['KJ Abbott', 7.24, 27.95, 'Fast', 2013, 2017, 0.28106508875739644, 0.8187631685949802, 0]
['Q de Kock', 37.2, 379.03, 'WK', 2014, 2018, 0.7248351648351649, 1.4, 0]
['DL Piedt', 6.9, 37.78, 'Spin', 2014, 2016, 0.2, 1.108974358974359, 0]
['S van Zyl', 28.88, 43.44, 'OpenPartMed', 2014, 2016, 0.5077120822622108, 0.7062416491696889, 0]
['T Bavuma', 31.39, 189.51, 'Bat', 2014, 2017, 0.4589865111192125, 1.096774193548387, 0]
['SR Harmer', 13.8, 42.6, 'Spin', 2015, 2015, 0.3333333333333333, 0.9849906191369606, 0]
['DJ Vilas', 23.54, 379.03, 'WK', 2015, 2016, 0.44761904761904764, 1.4, 0]
['K Rabada', 11.14, 26.52, 'Fast', 2015, 2018, 0.43636363636363634, 1.0736901926823987, 0]
['CH Morris', 20.47, 33.62, 'Fast', 2016, 2017, 0.47790055248618785, 1.4259824988349814, 0]
['GC Viljoen', 4.52, 35.04, 'PartFast', 2016, 2016, 0.8387096774193549, 1.595925297113752, 0]
['SC Cook', 30.35, 52.17, 'OpenBat', 2016, 2017, 0.4507845934379458, 2.580645161290322, 0]
['KA Maharaj', 14.15, 31.82, 'Spin', 2016, 2018, 0.6860986547085202, 0.9574197944086767, 0]
['T Shamsi', 2.84, 35.24, 'Spin', 2016, 2016, 0.75, 1.103888139335214, 0]
['D Olivier', 2.99, 29.65, 'Fast', 2017, 2017, 0.18421052631578946, 1.2511540543121837, 0]
['TB de Bruyn', 31.12, 45.27, 'Bat', 2017, 2017, 0.48, 1.5434083601286175, 0]
['HG Kuhn', 27.59, 377.48, 'OpenBat', 2017, 2017, 0.38047138047138046, 1.4, 0]
['AK Markram', 39.6, 189.45, 'OpenBat', 2017, 2018, 0.6540880503144654, 2.090032154340836, 0]
['AL Phehlukwayo', 8.97, 39.46, 'Fast', 2017, 2018, 0.48717948717948717, 1.1344051446945338, 0]
['L Ngidi', 2.76, 27.77, 'Fast', 2018, 2018, 0.2727272727272727, 0.9344855305466239, 0]
